"id","parametre_id","nom","alteration_id","nom","valeur","libelle","borne_inf_incluse","borne_sup_incluse","borne_inf","borne_sup","unite_mesure_code","libelle","norme"
"11203","1649","Dichlorophénol-2,5","20","MPOR","2","Vert","t","f","1","4","133","microgramme par litre","SEQ"
"11204","1649","Dichlorophénol-2,5","20","MPOR","3","Jaune","t","f","4","7","133","microgramme par litre","SEQ"
"11205","1649","Dichlorophénol-2,5","20","MPOR","4","Orange","t","f","7","10","133","microgramme par litre","SEQ"
"11206","1649","Dichlorophénol-2,5","20","MPOR","5","Rouge","t","f","10","\N","133","microgramme par litre","SEQ"
"11207","1648","Dichlorophénol-2,6","20","MPOR","1","Bleu","t","f","\N","1","133","microgramme par litre","SEQ"
"11208","1648","Dichlorophénol-2,6","20","MPOR","2","Vert","t","f","1","4","133","microgramme par litre","SEQ"
"11209","1648","Dichlorophénol-2,6","20","MPOR","3","Jaune","t","f","4","7","133","microgramme par litre","SEQ"
"11210","1648","Dichlorophénol-2,6","20","MPOR","4","Orange","t","f","7","10","133","microgramme par litre","SEQ"
"11211","1648","Dichlorophénol-2,6","20","MPOR","5","Rouge","t","f","10","\N","133","microgramme par litre","SEQ"
"11212","1647","Dichlorophénol-3,4","20","MPOR","1","Bleu","t","f","\N","1","133","microgramme par litre","SEQ"
"11213","1647","Dichlorophénol-3,4","20","MPOR","2","Vert","t","f","1","4","133","microgramme par litre","SEQ"
"11214","1647","Dichlorophénol-3,4","20","MPOR","3","Jaune","t","f","4","7","133","microgramme par litre","SEQ"
"11215","1647","Dichlorophénol-3,4","20","MPOR","4","Orange","t","f","7","10","133","microgramme par litre","SEQ"
"11216","1647","Dichlorophénol-3,4","20","MPOR","5","Rouge","t","f","10","\N","133","microgramme par litre","SEQ"
"11217","1646","Dichlorophénol-3,5","20","MPOR","1","Bleu","t","f","\N","1","133","microgramme par litre","SEQ"
"11218","1646","Dichlorophénol-3,5","20","MPOR","2","Vert","t","f","1","4","133","microgramme par litre","SEQ"
"11219","1646","Dichlorophénol-3,5","20","MPOR","3","Jaune","t","f","4","7","133","microgramme par litre","SEQ"
"11220","1646","Dichlorophénol-3,5","20","MPOR","4","Orange","t","f","7","10","133","microgramme par litre","SEQ"
"11221","1646","Dichlorophénol-3,5","20","MPOR","5","Rouge","t","f","10","\N","133","microgramme par litre","SEQ"
"11222","1493","EDTA","20","MPOR","1","Bleu","t","f","\N","4","133","microgramme par litre","SEQ"
"11223","1493","EDTA","20","MPOR","2","Vert","t","f","4","41","133","microgramme par litre","SEQ"
"11224","1493","EDTA","20","MPOR","3","Jaune","t","f","41","410","133","microgramme par litre","SEQ"
"11225","1493","EDTA","20","MPOR","4","Orange","t","f","410","2000","133","microgramme par litre","SEQ"
"11226","1493","EDTA","20","MPOR","5","Rouge","t","f","2000","\N","133","microgramme par litre","SEQ"
"11227","1199","Hexachlorobenzène","20","MPOR","1","Bleu","t","f","\N","0.00069999999999999999","133","microgramme par litre","SEQ"
"11228","1199","Hexachlorobenzène","20","MPOR","2","Vert","t","f","0.00069999999999999999","0.0070000000000000001","133","microgramme par litre","SEQ"
"11229","1199","Hexachlorobenzène","20","MPOR","3","Jaune","t","f","0.0070000000000000001","0.02","133","microgramme par litre","SEQ"
"11230","1199","Hexachlorobenzène","20","MPOR","4","Orange","t","f","0.02","0.10000000000000001","133","microgramme par litre","SEQ"
"11231","1199","Hexachlorobenzène","20","MPOR","5","Rouge","t","f","0.10000000000000001","\N","133","microgramme par litre","SEQ"
"11232","1652","Hexachlorobutadiène","20","MPOR","1","Bleu","t","f","\N","0.01","133","microgramme par litre","SEQ"
"11233","1652","Hexachlorobutadiène","20","MPOR","2","Vert","t","f","0.01","0.10000000000000001","133","microgramme par litre","SEQ"
"11234","1652","Hexachlorobutadiène","20","MPOR","3","Jaune","t","f","0.10000000000000001","1","133","microgramme par litre","SEQ"
"11235","1652","Hexachlorobutadiène","20","MPOR","4","Orange","t","f","1","6","133","microgramme par litre","SEQ"
"11236","1652","Hexachlorobutadiène","20","MPOR","5","Rouge","t","f","6","\N","133","microgramme par litre","SEQ"
"11237","1958","4-nonylphenols ramifiés","20","MPOR","1","Bleu","t","f","\N","0.033000000000000002","133","microgramme par litre","SEQ"
"11238","1958","4-nonylphenols ramifiés","20","MPOR","2","Vert","t","f","0.033000000000000002","0.33000000000000002","133","microgramme par litre","SEQ"
"11239","1958","4-nonylphenols ramifiés","20","MPOR","3","Jaune","t","f","0.33000000000000002","3.2999999999999998","133","microgramme par litre","SEQ"
"11240","1958","4-nonylphenols ramifiés","20","MPOR","4","Orange","t","f","3.2999999999999998","21","133","microgramme par litre","SEQ"
"11241","1958","4-nonylphenols ramifiés","20","MPOR","5","Rouge","t","f","21","\N","133","microgramme par litre","SEQ"
"11242","1959","4-tert-Octylphenol","20","MPOR","1","Bleu","t","f","\N","0.01","133","microgramme par litre","SEQ"
"11243","1959","4-tert-Octylphenol","20","MPOR","2","Vert","t","f","0.01","0.10000000000000001","133","microgramme par litre","SEQ"
"11244","1959","4-tert-Octylphenol","20","MPOR","3","Jaune","t","f","0.10000000000000001","1","133","microgramme par litre","SEQ"
"11245","1959","4-tert-Octylphenol","20","MPOR","4","Orange","t","f","1","90","133","microgramme par litre","SEQ"
"11246","1959","4-tert-Octylphenol","20","MPOR","5","Rouge","t","f","90","\N","133","microgramme par litre","SEQ"
"11247","1888","Pentachlorobenzene","20","MPOR","1","Bleu","t","f","\N","0.10000000000000001","133","microgramme par litre","SEQ"
"11248","1888","Pentachlorobenzene","20","MPOR","2","Vert","t","f","0.10000000000000001","1","133","microgramme par litre","SEQ"
"11249","1888","Pentachlorobenzene","20","MPOR","3","Jaune","t","f","1","10","133","microgramme par litre","SEQ"
"11250","1888","Pentachlorobenzene","20","MPOR","4","Orange","t","f","10","100","133","microgramme par litre","SEQ"
"11251","1888","Pentachlorobenzene","20","MPOR","5","Rouge","t","f","100","\N","133","microgramme par litre","SEQ"
"11252","1235","Pentachlorophénol","20","MPOR","1","Bleu","t","f","\N","0.01","133","microgramme par litre","SEQ"
"11253","1235","Pentachlorophénol","20","MPOR","2","Vert","t","f","0.01","0.10000000000000001","133","microgramme par litre","SEQ"
"11254","1235","Pentachlorophénol","20","MPOR","3","Jaune","t","f","0.10000000000000001","1","133","microgramme par litre","SEQ"
"11255","1235","Pentachlorophénol","20","MPOR","4","Orange","t","f","1","2","133","microgramme par litre","SEQ"
"11256","1235","Pentachlorophénol","20","MPOR","5","Rouge","t","f","2","\N","133","microgramme par litre","SEQ"
"11257","1271","Tétrachloroéthane-1,1,2,2","20","MPOR","1","Bleu","t","f","\N","14","133","microgramme par litre","SEQ"
"11258","1271","Tétrachloroéthane-1,1,2,2","20","MPOR","2","Vert","t","f","14","42","133","microgramme par litre","SEQ"
"11259","1271","Tétrachloroéthane-1,1,2,2","20","MPOR","3","Jaune","t","f","42","70","133","microgramme par litre","SEQ"
"11260","1271","Tétrachloroéthane-1,1,2,2","20","MPOR","4","Orange","t","f","70","100","133","microgramme par litre","SEQ"
"11261","1271","Tétrachloroéthane-1,1,2,2","20","MPOR","5","Rouge","t","f","100","\N","133","microgramme par litre","SEQ"
"11262","1278","Toluene","20","MPOR","1","Bleu","t","f","\N","10","133","microgramme par litre","SEQ"
"11263","1278","Toluene","20","MPOR","2","Vert","t","f","10","100","133","microgramme par litre","SEQ"
"11264","1278","Toluene","20","MPOR","3","Jaune","t","f","100","1000","133","microgramme par litre","SEQ"
"11265","1278","Toluene","20","MPOR","4","Orange","t","f","1000","1500","133","microgramme par litre","SEQ"
"11266","1278","Toluene","20","MPOR","5","Rouge","t","f","1500","\N","133","microgramme par litre","SEQ"
"11267","1284","Trichloroéthane-1,1,1","20","MPOR","1","Bleu","t","f","\N","13","133","microgramme par litre","SEQ"
"11268","1284","Trichloroéthane-1,1,1","20","MPOR","2","Vert","t","f","13","130","133","microgramme par litre","SEQ"
"11269","1284","Trichloroéthane-1,1,1","20","MPOR","3","Jaune","t","f","130","250","133","microgramme par litre","SEQ"
"11270","1284","Trichloroéthane-1,1,1","20","MPOR","4","Orange","t","f","250","500","133","microgramme par litre","SEQ"
"11271","1284","Trichloroéthane-1,1,1","20","MPOR","5","Rouge","t","f","500","\N","133","microgramme par litre","SEQ"
"11272","1286","Trichloroéthylène","20","MPOR","1","Bleu","t","f","\N","1.8","133","microgramme par litre","SEQ"
"11273","1286","Trichloroéthylène","20","MPOR","2","Vert","t","f","1.8","12","133","microgramme par litre","SEQ"
"11274","1286","Trichloroéthylène","20","MPOR","3","Jaune","t","f","12","20","133","microgramme par litre","SEQ"
"11275","1286","Trichloroéthylène","20","MPOR","4","Orange","t","f","20","200","133","microgramme par litre","SEQ"
"11276","1286","Trichloroéthylène","20","MPOR","5","Rouge","t","f","200","\N","133","microgramme par litre","SEQ"
"11277","1630","Trichlorobenzène-1,2,3","20","MPOR","1","Bleu","t","f","\N","0.29999999999999999","133","microgramme par litre","SEQ"
"11278","1630","Trichlorobenzène-1,2,3","20","MPOR","2","Vert","t","f","0.29999999999999999","3","133","microgramme par litre","SEQ"
"11279","1630","Trichlorobenzène-1,2,3","20","MPOR","3","Jaune","t","f","3","25","133","microgramme par litre","SEQ"
"11280","1630","Trichlorobenzène-1,2,3","20","MPOR","4","Orange","t","f","25","50","133","microgramme par litre","SEQ"
"11281","1630","Trichlorobenzène-1,2,3","20","MPOR","5","Rouge","t","f","50","\N","133","microgramme par litre","SEQ"
"11282","1283","Trichlorobenzène-1,2,4","20","MPOR","1","Bleu","t","f","\N","0.29999999999999999","133","microgramme par litre","SEQ"
"11283","1283","Trichlorobenzène-1,2,4","20","MPOR","2","Vert","t","f","0.29999999999999999","3","133","microgramme par litre","SEQ"
"11284","1283","Trichlorobenzène-1,2,4","20","MPOR","3","Jaune","t","f","3","25","133","microgramme par litre","SEQ"
"11285","1283","Trichlorobenzène-1,2,4","20","MPOR","4","Orange","t","f","25","50","133","microgramme par litre","SEQ"
"11286","1283","Trichlorobenzène-1,2,4","20","MPOR","5","Rouge","t","f","50","\N","133","microgramme par litre","SEQ"
"11287","1629","Trichlorobenzène-1,3,5","20","MPOR","1","Bleu","t","f","\N","0.29999999999999999","133","microgramme par litre","SEQ"
"11288","1629","Trichlorobenzène-1,3,5","20","MPOR","2","Vert","t","f","0.29999999999999999","3","133","microgramme par litre","SEQ"
"11289","1629","Trichlorobenzène-1,3,5","20","MPOR","3","Jaune","t","f","3","25","133","microgramme par litre","SEQ"
"11290","1629","Trichlorobenzène-1,3,5","20","MPOR","4","Orange","t","f","25","50","133","microgramme par litre","SEQ"
"11291","1629","Trichlorobenzène-1,3,5","20","MPOR","5","Rouge","t","f","50","\N","133","microgramme par litre","SEQ"
"11292","1643","Trichlorophénol-2,3,5","20","MPOR","1","Bleu","t","f","\N","0.050000000000000003","133","microgramme par litre","SEQ"
"11293","1643","Trichlorophénol-2,3,5","20","MPOR","2","Vert","t","f","0.050000000000000003","0.5","133","microgramme par litre","SEQ"
"11294","1643","Trichlorophénol-2,3,5","20","MPOR","3","Jaune","t","f","0.5","2.2000000000000002","133","microgramme par litre","SEQ"
"11295","1643","Trichlorophénol-2,3,5","20","MPOR","4","Orange","t","f","2.2000000000000002","4","133","microgramme par litre","SEQ"
"11296","1643","Trichlorophénol-2,3,5","20","MPOR","5","Rouge","t","f","4","\N","133","microgramme par litre","SEQ"
"11297","1642","Trichlorophénol-2,3,6","20","MPOR","1","Bleu","t","f","\N","0.050000000000000003","133","microgramme par litre","SEQ"
"11298","1642","Trichlorophénol-2,3,6","20","MPOR","2","Vert","t","f","0.050000000000000003","0.5","133","microgramme par litre","SEQ"
"11299","1642","Trichlorophénol-2,3,6","20","MPOR","3","Jaune","t","f","0.5","2.2000000000000002","133","microgramme par litre","SEQ"
"11300","1642","Trichlorophénol-2,3,6","20","MPOR","4","Orange","t","f","2.2000000000000002","4","133","microgramme par litre","SEQ"
"11301","1642","Trichlorophénol-2,3,6","20","MPOR","5","Rouge","t","f","4","\N","133","microgramme par litre","SEQ"
"11302","1548","Trichlorophenol-2,4,5","20","MPOR","1","Bleu","t","f","\N","0.050000000000000003","133","microgramme par litre","SEQ"
"11303","1548","Trichlorophenol-2,4,5","20","MPOR","2","Vert","t","f","0.050000000000000003","0.5","133","microgramme par litre","SEQ"
"11304","1548","Trichlorophenol-2,4,5","20","MPOR","3","Jaune","t","f","0.5","2.2000000000000002","133","microgramme par litre","SEQ"
"11305","1548","Trichlorophenol-2,4,5","20","MPOR","4","Orange","t","f","2.2000000000000002","4","133","microgramme par litre","SEQ"
"11306","1548","Trichlorophenol-2,4,5","20","MPOR","5","Rouge","t","f","4","\N","133","microgramme par litre","SEQ"
"11307","1549","Trichlorophénol-2,4,6","20","MPOR","1","Bleu","t","f","\N","0.050000000000000003","133","microgramme par litre","SEQ"
"11308","1549","Trichlorophénol-2,4,6","20","MPOR","2","Vert","t","f","0.050000000000000003","0.5","133","microgramme par litre","SEQ"
"11309","1549","Trichlorophénol-2,4,6","20","MPOR","3","Jaune","t","f","0.5","2.2000000000000002","133","microgramme par litre","SEQ"
"11310","1549","Trichlorophénol-2,4,6","20","MPOR","4","Orange","t","f","2.2000000000000002","4","133","microgramme par litre","SEQ"
"11311","1549","Trichlorophénol-2,4,6","20","MPOR","5","Rouge","t","f","4","\N","133","microgramme par litre","SEQ"
"11312","1723","Trichlorophénol-3,4,5","20","MPOR","1","Bleu","t","f","\N","0.050000000000000003","133","microgramme par litre","SEQ"
"11313","1723","Trichlorophénol-3,4,5","20","MPOR","2","Vert","t","f","0.050000000000000003","0.5","133","microgramme par litre","SEQ"
"11314","1723","Trichlorophénol-3,4,5","20","MPOR","3","Jaune","t","f","0.5","2.2000000000000002","133","microgramme par litre","SEQ"
"11315","1723","Trichlorophénol-3,4,5","20","MPOR","4","Orange","t","f","2.2000000000000002","4","133","microgramme par litre","SEQ"
"11316","1723","Trichlorophénol-3,4,5","20","MPOR","5","Rouge","t","f","4","\N","133","microgramme par litre","SEQ"
"11317","1293","Xylène-méta","20","MPOR","1","Bleu","t","f","\N","0.10000000000000001","133","microgramme par litre","SEQ"
"11318","1293","Xylène-méta","20","MPOR","2","Vert","t","f","0.10000000000000001","1","133","microgramme par litre","SEQ"
"11319","1293","Xylène-méta","20","MPOR","3","Jaune","t","f","1","10","133","microgramme par litre","SEQ"
"11320","1293","Xylène-méta","20","MPOR","4","Orange","t","f","10","1000","133","microgramme par litre","SEQ"
"11321","1293","Xylène-méta","20","MPOR","5","Rouge","t","f","1000","\N","133","microgramme par litre","SEQ"
"11322","1292","Xylène-ortho","20","MPOR","1","Bleu","t","f","\N","0.10000000000000001","133","microgramme par litre","SEQ"
"11323","1292","Xylène-ortho","20","MPOR","2","Vert","t","f","0.10000000000000001","1","133","microgramme par litre","SEQ"
"11324","1292","Xylène-ortho","20","MPOR","3","Jaune","t","f","1","10","133","microgramme par litre","SEQ"
"11325","1292","Xylène-ortho","20","MPOR","4","Orange","t","f","10","1000","133","microgramme par litre","SEQ"
"11326","1292","Xylène-ortho","20","MPOR","5","Rouge","t","f","1000","\N","133","microgramme par litre","SEQ"
"11327","1294","Xylène-para","20","MPOR","1","Bleu","t","f","\N","0.10000000000000001","133","microgramme par litre","SEQ"
"11328","1294","Xylène-para","20","MPOR","2","Vert","t","f","0.10000000000000001","1","133","microgramme par litre","SEQ"
"11329","1294","Xylène-para","20","MPOR","3","Jaune","t","f","1","10","133","microgramme par litre","SEQ"
"11330","1294","Xylène-para","20","MPOR","4","Orange","t","f","10","1000","133","microgramme par litre","SEQ"
"11331","1294","Xylène-para","20","MPOR","5","Rouge","t","f","1000","\N","133","microgramme par litre","SEQ"
"10457","1335","Ammonium","9","MOOX","1","Bleu","t","f","\N","0.5","162","milligramme par litre","SEQ"
"10458","1335","Ammonium","9","MOOX","2","Vert","t","f","0.5","1.5","162","milligramme par litre","SEQ"
"10459","1335","Ammonium","9","MOOX","3","Jaune","t","f","1.5","2.7999999999999998","162","milligramme par litre","SEQ"
"10460","1335","Ammonium","9","MOOX","4","Orange","t","f","2.7999999999999998","4","162","milligramme par litre","SEQ"
"10461","1335","Ammonium","9","MOOX","5","Rouge","t","f","4","\N","162","milligramme par litre","SEQ"
"10467","1335","Ammonium","10","AZOT","1","Bleu","t","f","\N","0.10000000000000001","162","milligramme par litre","SEQ"
"10468","1335","Ammonium","10","AZOT","2","Vert","t","f","0.10000000000000001","0.5","162","milligramme par litre","SEQ"
"10469","1335","Ammonium","10","AZOT","3","Jaune","t","f","0.5","2","162","milligramme par litre","SEQ"
"10470","1335","Ammonium","10","AZOT","4","Orange","t","f","2","5","162","milligramme par litre","SEQ"
"10471","1335","Ammonium","10","AZOT","5","Rouge","t","f","5","\N","162","milligramme par litre","SEQ"
"10573","1369","Arsenic","16","MPMI","1","Bleu","t","f","\N","1","133","microgramme par litre","SEQ"
"10574","1369","Arsenic","16","MPMI","2","Vert","t","f","1","35","133","microgramme par litre","SEQ"
"10575","1369","Arsenic","16","MPMI","3","Jaune","t","f","35","70","133","microgramme par litre","SEQ"
"10576","1369","Arsenic","16","MPMI","4","Orange","t","f","70","100","133","microgramme par litre","SEQ"
"10577","1369","Arsenic","16","MPMI","5","Rouge","t","f","100","\N","133","microgramme par litre","SEQ"
"10534","1374","Calcium","14","MINE","5","Rouge","t","f","500","\N","162","milligramme par litre","SEQ"
"10652","1382","Plomb","16","MPMI","5","Rouge","t","f","50","\N","133","microgramme par litre","SEQ"
"10659","1383","Zinc","16","MPMI","2","Vert","t","f","1.3999999999999999","14","133","microgramme par litre","SEQ"
"10660","1383","Zinc","16","MPMI","3","Jaune","t","f","14","140","133","microgramme par litre","SEQ"
"10661","1383","Zinc","16","MPMI","4","Orange","t","f","140","330","133","microgramme par litre","SEQ"
"10662","1383","Zinc","16","MPMI","5","Rouge","t","f","330","\N","133","microgramme par litre","SEQ"
"10597","1389","Chrome","16","MPMI","5","Rouge","t","f","50","\N","133","microgramme par litre","SEQ"
